num_date_time,answer
1_20220831 04,1464.785888671875
1_20220831 05,1633.6075439453125
1_20220831 06,1846.820068359375
1_20220831 07,2250.77490234375
1_20220831 08,2687.66943359375
1_20220831 09,3055.420654296875
1_20220831 10,3608.73095703125
1_20220831 11,3852.2265625
1_20220831 12,3887.36279296875
1_20220831 13,3869.792236328125
1_20220831 14,3869.41064453125
1_20220831 15,3756.330078125
1_20220831 16,3644.348388671875
1_20220831 17,3164.457275390625
1_20220831 18,2576.67138671875
1_20220831 19,2439.50830078125
1_20220831 20,2264.705322265625
1_20220831 21,1822.2269287109375
1_20220831 22,1406.6781005859375
1_20220831 23,1681.5823974609375
2_20220825 00,1223.4305419921875
2_20220825 01,1229.364501953125
2_20220825 02,1232.6854248046875
2_20220825 03,1223.65478515625
2_20220825 04,1219.08154296875
2_20220825 05,1192.333251953125
2_20220825 06,1182.253173828125
2_20220825 07,1174.3525390625
2_20220825 08,1712.642578125
2_20220825 09,1996.001953125
2_20220825 10,2230.6708984375
2_20220825 11,2215.547607421875
2_20220825 12,2254.322265625
2_20220825 13,2311.556640625
2_20220825 14,2346.083251953125
2_20220825 15,2196.97265625
2_20220825 16,2277.016845703125
2_20220825 17,2253.86572265625
2_20220825 18,2261.379150390625
2_20220825 19,2094.446533203125
2_20220825 20,1951.1568603515625
2_20220825 21,1641.518310546875
2_20220825 22,960.1212158203125
2_20220825 23,1255.138671875
2_20220826 00,1244.4097900390625
2_20220826 01,1231.0401611328125
2_20220826 02,1220.474853515625
2_20220826 03,1203.448974609375
2_20220826 04,1198.1424560546875
2_20220826 05,1176.989990234375
2_20220826 06,1177.5826416015625
2_20220826 07,1135.783447265625
2_20220826 08,1657.677734375
2_20220826 09,1926.7109375
2_20220826 10,2171.955322265625
2_20220826 11,2113.484619140625
2_20220826 12,2117.03369140625
2_20220826 13,2186.186767578125
2_20220826 14,2173.1787109375
2_20220826 15,2181.5478515625
2_20220826 16,2164.699951171875
2_20220826 17,2125.86376953125
2_20220826 18,2209.08935546875
2_20220826 19,2030.7093505859375
2_20220826 20,1905.9544677734375
2_20220826 21,1674.488525390625
2_20220826 22,1012.6807861328125
2_20220826 23,1286.175048828125
2_20220827 00,1254.6865234375
2_20220827 01,1248.665283203125
2_20220827 02,1233.6710205078125
2_20220827 03,1214.924560546875
2_20220827 04,1193.9844970703125
2_20220827 05,1165.154296875
2_20220827 06,1168.7484130859375
2_20220827 07,1116.6541748046875
2_20220827 08,1562.6090087890625
2_20220827 09,1743.319091796875
2_20220827 10,1916.1683349609375
2_20220827 11,1950.794677734375
2_20220827 12,2045.024169921875
2_20220827 13,2145.16064453125
2_20220827 14,2147.996826171875
2_20220827 15,2220.4951171875
2_20220827 16,2188.49951171875
2_20220827 17,2107.5556640625
2_20220827 18,2041.8812255859375
2_20220827 19,1800.885009765625
2_20220827 20,1583.046630859375
2_20220827 21,1352.832275390625
2_20220827 22,817.7188110351562
2_20220827 23,1200.762939453125
2_20220828 00,1180.57861328125
2_20220828 01,1168.4921875
2_20220828 02,1181.92919921875
2_20220828 03,1134.648193359375
2_20220828 04,1115.2493896484375
2_20220828 05,1096.1168212890625
2_20220828 06,1081.489013671875
2_20220828 07,1002.3114013671875
2_20220828 08,1410.666748046875
2_20220828 09,1584.1759033203125
2_20220828 10,1810.3795166015625
2_20220828 11,1833.2568359375
2_20220828 12,1929.8912353515625
2_20220828 13,2073.10498046875
2_20220828 14,2089.50390625
2_20220828 15,2126.43701171875
2_20220828 16,2146.200439453125
2_20220828 17,2079.96240234375
2_20220828 18,2015.6732177734375
2_20220828 19,1744.9632568359375
2_20220828 20,1540.389404296875
2_20220828 21,1287.022705078125
2_20220828 22,842.5938720703125
2_20220828 23,1219.5150146484375
2_20220829 00,1144.486083984375
2_20220829 01,1146.571533203125
2_20220829 02,1158.5283203125
2_20220829 03,1134.1815185546875
2_20220829 04,1121.0220947265625
2_20220829 05,1054.9095458984375
2_20220829 06,1076.798828125
2_20220829 07,1002.9312744140625
2_20220829 08,1147.776611328125
2_20220829 09,1149.1907958984375
2_20220829 10,1245.168212890625
2_20220829 11,1200.765625
2_20220829 12,1213.279052734375
2_20220829 13,1269.28125
2_20220829 14,1209.1478271484375
2_20220829 15,1274.3402099609375
2_20220829 16,1275.842529296875
2_20220829 17,1195.2099609375
2_20220829 18,1054.7314453125
2_20220829 19,1066.9215087890625
2_20220829 20,1001.3038940429688
2_20220829 21,907.01171875
2_20220829 22,730.4641723632812
2_20220829 23,1095.871337890625
2_20220830 00,1141.9742431640625
2_20220830 01,1141.001708984375
2_20220830 02,1140.9072265625
2_20220830 03,1113.565673828125
2_20220830 04,1094.104248046875
2_20220830 05,1084.0118408203125
2_20220830 06,1100.638916015625
2_20220830 07,1067.33544921875
2_20220830 08,1568.1051025390625
2_20220830 09,1784.822998046875
2_20220830 10,1974.330078125
2_20220830 11,1976.184326171875
2_20220830 12,2007.2357177734375
2_20220830 13,2146.92578125
2_20220830 14,2128.146240234375
2_20220830 15,2170.5546875
2_20220830 16,2173.91064453125
2_20220830 17,2122.48095703125
2_20220830 18,2111.15380859375
2_20220830 19,1962.7330322265625
2_20220830 20,1795.3607177734375
2_20220830 21,1554.0450439453125
2_20220830 22,937.6710815429688
2_20220830 23,1212.422119140625
2_20220831 00,1194.6119384765625
2_20220831 01,1187.275634765625
2_20220831 02,1175.748046875
2_20220831 03,1162.4853515625
2_20220831 04,1139.5166015625
2_20220831 05,1119.604248046875
2_20220831 06,1124.5933837890625
2_20220831 07,1111.677734375
2_20220831 08,1582.7117919921875
2_20220831 09,1803.9261474609375
2_20220831 10,2015.9056396484375
2_20220831 11,2024.2496337890625
2_20220831 12,2082.543701171875
2_20220831 13,2173.184326171875
2_20220831 14,2213.343017578125
2_20220831 15,2226.97265625
2_20220831 16,2219.810546875
2_20220831 17,2163.91943359375
2_20220831 18,2158.0478515625
2_20220831 19,2013.608642578125
2_20220831 20,1833.865234375
2_20220831 21,1551.790771484375
2_20220831 22,936.0509033203125
2_20220831 23,1245.9752197265625
3_20220825 00,937.4221801757812
3_20220825 01,903.18994140625
3_20220825 02,884.1029052734375
3_20220825 03,868.9783325195312
3_20220825 04,827.6251220703125
3_20220825 05,845.2860107421875
3_20220825 06,878.7879638671875
3_20220825 07,998.0578002929688
3_20220825 08,1158.5701904296875
3_20220825 09,1268.130126953125
3_20220825 10,1383.308349609375
3_20220825 11,1404.3270263671875
3_20220825 12,1488.777099609375
3_20220825 13,1545.0428466796875
3_20220825 14,1666.8267822265625
3_20220825 15,1733.019287109375
3_20220825 16,1869.8228759765625
3_20220825 17,1896.6171875
3_20220825 18,2245.11865234375
3_20220825 19,2401.602294921875
3_20220825 20,2290.0185546875
3_20220825 21,1823.5791015625
3_20220825 22,1169.1270751953125
3_20220825 23,953.1022338867188
3_20220826 00,940.4901123046875
3_20220826 01,905.3345947265625
3_20220826 02,888.9232177734375
3_20220826 03,874.1632690429688
3_20220826 04,844.9447021484375
3_20220826 05,869.2902221679688
3_20220826 06,900.5618286132812
3_20220826 07,1003.0130004882812
3_20220826 08,1130.798583984375
3_20220826 09,1271.872314453125
3_20220826 10,1366.0567626953125
3_20220826 11,1428.953369140625
3_20220826 12,1473.2254638671875
3_20220826 13,1562.5462646484375
3_20220826 14,1688.8197021484375
3_20220826 15,1849.963134765625
3_20220826 16,1987.376953125
3_20220826 17,2020.513427734375
3_20220826 18,2481.51171875
3_20220826 19,2591.470458984375
3_20220826 20,2495.38037109375
3_20220826 21,2083.135498046875
3_20220826 22,1347.0865478515625
3_20220826 23,1045.893310546875
3_20220827 00,948.7565307617188
3_20220827 01,903.0521240234375
3_20220827 02,879.7467651367188
3_20220827 03,866.3309326171875
3_20220827 04,840.5579833984375
3_20220827 05,836.6131591796875
3_20220827 06,847.5632934570312
3_20220827 07,932.1779174804688
3_20220827 08,1015.9383544921875
3_20220827 09,1112.5860595703125
3_20220827 10,1196.6953125
3_20220827 11,1241.8636474609375
3_20220827 12,1376.636962890625
3_20220827 13,1462.004150390625
3_20220827 14,1605.1553955078125
3_20220827 15,1757.968505859375
3_20220827 16,1898.5003662109375
3_20220827 17,2062.8603515625
3_20220827 18,2385.292236328125
3_20220827 19,2420.223388671875
3_20220827 20,2213.07958984375
3_20220827 21,1765.684326171875
3_20220827 22,1197.76025390625
3_20220827 23,1006.1139526367188
3_20220828 00,895.34814453125
3_20220828 01,835.1290283203125
3_20220828 02,838.3616943359375
3_20220828 03,815.2662353515625
3_20220828 04,792.60888671875
3_20220828 05,781.1287841796875
3_20220828 06,786.46875
3_20220828 07,861.78564453125
3_20220828 08,954.5487060546875
3_20220828 09,1033.7120361328125
3_20220828 10,1092.9918212890625
3_20220828 11,1147.740966796875
3_20220828 12,1260.5318603515625
3_20220828 13,1406.413818359375
3_20220828 14,1536.8623046875
3_20220828 15,1685.1986083984375
3_20220828 16,1829.4853515625
3_20220828 17,2067.67138671875
3_20220828 18,2238.78564453125
3_20220828 19,2206.59375
3_20220828 20,1952.7962646484375
3_20220828 21,1560.686767578125
3_20220828 22,1107.695556640625
3_20220828 23,975.0150146484375
3_20220829 00,920.9387817382812
3_20220829 01,886.3434448242188
3_20220829 02,853.6734619140625
3_20220829 03,821.6805419921875
3_20220829 04,803.1151123046875
3_20220829 05,808.4791259765625
3_20220829 06,824.9889526367188
3_20220829 07,885.8533935546875
3_20220829 08,967.7001953125
3_20220829 09,1048.50048828125
3_20220829 10,1078.2132568359375
3_20220829 11,1122.22900390625
3_20220829 12,1127.313720703125
3_20220829 13,1146.2396240234375
3_20220829 14,1161.487060546875
3_20220829 15,1150.6162109375
3_20220829 16,1109.508056640625
3_20220829 17,1052.0784912109375
3_20220829 18,960.35009765625
3_20220829 19,991.2431640625
3_20220829 20,983.2239990234375
3_20220829 21,879.3919067382812
3_20220829 22,818.2586059570312
3_20220829 23,788.5880126953125
3_20220830 00,824.9080810546875
3_20220830 01,789.1865234375
3_20220830 02,786.4063720703125
3_20220830 03,784.33203125
3_20220830 04,768.685546875
3_20220830 05,785.5590209960938
3_20220830 06,826.1719970703125
3_20220830 07,939.7169799804688
3_20220830 08,1030.072265625
3_20220830 09,1151.8570556640625
3_20220830 10,1234.707763671875
3_20220830 11,1274.452880859375
3_20220830 12,1349.423095703125
3_20220830 13,1462.7763671875
3_20220830 14,1538.93701171875
3_20220830 15,1619.2008056640625
3_20220830 16,1677.1451416015625
3_20220830 17,1671.628173828125
3_20220830 18,1973.308837890625
3_20220830 19,1959.547119140625
3_20220830 20,1874.6217041015625
3_20220830 21,1590.032958984375
3_20220830 22,1044.9671630859375
3_20220830 23,919.1739501953125
3_20220831 00,871.2037963867188
3_20220831 01,841.9718017578125
3_20220831 02,830.75927734375
3_20220831 03,827.6673583984375
3_20220831 04,811.3436279296875
3_20220831 05,825.3386840820312
3_20220831 06,834.6136474609375
3_20220831 07,952.57861328125
3_20220831 08,1021.494140625
3_20220831 09,1157.3074951171875
3_20220831 10,1232.523681640625
3_20220831 11,1257.769287109375
3_20220831 12,1347.287109375
3_20220831 13,1452.854248046875
3_20220831 14,1571.03125
3_20220831 15,1666.683837890625
3_20220831 16,1780.8408203125
3_20220831 17,1842.7138671875
3_20220831 18,2172.34765625
3_20220831 19,2290.52099609375
3_20220831 20,2157.400390625
3_20220831 21,1792.137939453125
3_20220831 22,1123.5767822265625
3_20220831 23,939.7254028320312
4_20220825 00,729.11083984375
4_20220825 01,732.431396484375
4_20220825 02,739.6419067382812
4_20220825 03,733.4655151367188
4_20220825 04,733.0189208984375
4_20220825 05,734.5223999023438
4_20220825 06,787.3707275390625
4_20220825 07,883.38818359375
4_20220825 08,1062.926025390625
4_20220825 09,1232.7547607421875
4_20220825 10,1341.075439453125
4_20220825 11,1383.9866943359375
4_20220825 12,1332.3199462890625
4_20220825 13,1305.4886474609375
4_20220825 14,1267.67041015625
4_20220825 15,1250.801513671875
4_20220825 16,1214.328857421875
4_20220825 17,1130.310791015625
4_20220825 18,983.2596435546875
4_20220825 19,833.0220947265625
4_20220825 20,784.7640991210938
4_20220825 21,745.4248657226562
4_20220825 22,737.8873901367188
4_20220825 23,706.3175048828125
4_20220826 00,737.3104248046875
4_20220826 01,738.3299560546875
4_20220826 02,745.3616943359375
4_20220826 03,732.4363403320312
4_20220826 04,733.1377563476562
4_20220826 05,737.5386962890625
4_20220826 06,787.4465942382812
4_20220826 07,882.4429931640625
4_20220826 08,1072.392822265625
4_20220826 09,1228.2991943359375
4_20220826 10,1335.07177734375
4_20220826 11,1384.3602294921875
4_20220826 12,1333.111083984375
4_20220826 13,1328.030029296875
4_20220826 14,1310.7606201171875
4_20220826 15,1313.9197998046875
4_20220826 16,1265.3902587890625
4_20220826 17,1180.432373046875
4_20220826 18,1029.861083984375
4_20220826 19,869.6724853515625
4_20220826 20,822.0277099609375
4_20220826 21,775.0013427734375
4_20220826 22,761.6593627929688
4_20220826 23,726.4802856445312
4_20220827 00,730.6508178710938
4_20220827 01,724.2685546875
4_20220827 02,727.8953857421875
4_20220827 03,722.8965454101562
4_20220827 04,722.3843994140625
4_20220827 05,720.1420288085938
4_20220827 06,774.4176635742188
4_20220827 07,852.7238159179688
4_20220827 08,1047.1492919921875
4_20220827 09,1213.0921630859375
4_20220827 10,1319.5728759765625
4_20220827 11,1337.638427734375
4_20220827 12,1340.164306640625
4_20220827 13,1328.4017333984375
4_20220827 14,1280.931640625
4_20220827 15,1280.076171875
4_20220827 16,1237.9627685546875
4_20220827 17,1142.3206787109375
4_20220827 18,976.8434448242188
4_20220827 19,836.43212890625
4_20220827 20,793.3712768554688
4_20220827 21,779.9429931640625
4_20220827 22,751.5330200195312
4_20220827 23,714.5623168945312
4_20220828 00,722.71728515625
4_20220828 01,712.9539184570312
4_20220828 02,715.5501098632812
4_20220828 03,717.1841430664062
4_20220828 04,710.4945068359375
4_20220828 05,711.752197265625
4_20220828 06,753.2662353515625
4_20220828 07,832.6173095703125
4_20220828 08,1020.4758911132812
4_20220828 09,1185.23193359375
4_20220828 10,1281.087646484375
4_20220828 11,1331.91796875
4_20220828 12,1333.7642822265625
4_20220828 13,1321.2589111328125
4_20220828 14,1273.524658203125
4_20220828 15,1279.735107421875
4_20220828 16,1254.1268310546875
4_20220828 17,1171.529052734375
4_20220828 18,983.7078247070312
4_20220828 19,846.4449462890625
4_20220828 20,801.9556884765625
4_20220828 21,768.6893920898438
4_20220828 22,742.4802856445312
4_20220828 23,710.6015625
4_20220829 00,704.2247314453125
4_20220829 01,707.0143432617188
4_20220829 02,713.3704833984375
4_20220829 03,709.5662841796875
4_20220829 04,709.1556396484375
4_20220829 05,713.5799560546875
4_20220829 06,765.850341796875
4_20220829 07,860.66943359375
4_20220829 08,1035.2308349609375
4_20220829 09,1194.5699462890625
4_20220829 10,1297.7230224609375
4_20220829 11,1331.809326171875
4_20220829 12,1293.510009765625
4_20220829 13,1285.796875
4_20220829 14,1240.767822265625
4_20220829 15,1240.9464111328125
4_20220829 16,1197.7181396484375
4_20220829 17,1122.377685546875
4_20220829 18,981.6961059570312
4_20220829 19,834.1878051757812
4_20220829 20,794.0691528320312
4_20220829 21,749.2486572265625
4_20220829 22,731.0493774414062
4_20220829 23,704.1915283203125
4_20220830 00,691.8482666015625
4_20220830 01,692.9022216796875
4_20220830 02,707.251708984375
4_20220830 03,704.3671875
4_20220830 04,701.5220947265625
4_20220830 05,712.9149169921875
4_20220830 06,760.8572387695312
4_20220830 07,856.0797729492188
4_20220830 08,1029.5845947265625
4_20220830 09,1176.7105712890625
4_20220830 10,1280.5792236328125
4_20220830 11,1323.64599609375
4_20220830 12,1274.413818359375
4_20220830 13,1269.962158203125
4_20220830 14,1242.09716796875
4_20220830 15,1232.087158203125
4_20220830 16,1191.400634765625
4_20220830 17,1121.3897705078125
4_20220830 18,976.3782958984375
4_20220830 19,840.5819091796875
4_20220830 20,792.9588012695312
4_20220830 21,746.5435791015625
4_20220830 22,733.834228515625
4_20220830 23,701.41015625
4_20220831 00,712.7066650390625
4_20220831 01,710.1015625
4_20220831 02,720.962646484375
4_20220831 03,710.9326782226562
4_20220831 04,709.92529296875
4_20220831 05,715.9641723632812
4_20220831 06,768.9993896484375
4_20220831 07,865.7254638671875
4_20220831 08,1036.887939453125
4_20220831 09,1189.5662841796875
4_20220831 10,1292.3199462890625
4_20220831 11,1338.025146484375
4_20220831 12,1293.20263671875
4_20220831 13,1269.601806640625
4_20220831 14,1240.3502197265625
4_20220831 15,1225.1796875
4_20220831 16,1190.11767578125
4_20220831 17,1116.3922119140625
4_20220831 18,984.4514770507812
4_20220831 19,835.2521362304688
4_20220831 20,789.6759033203125
4_20220831 21,742.8015747070312
4_20220831 22,723.770263671875
4_20220831 23,700.6591186523438
5_20220825 00,1834.9029541015625
5_20220825 01,1841.0550537109375
5_20220825 02,1828.0416259765625
5_20220825 03,1815.0419921875
5_20220825 04,1830.882080078125
5_20220825 05,1885.836669921875
5_20220825 06,1928.7652587890625
5_20220825 07,2096.533203125
5_20220825 08,2597.47705078125
5_20220825 09,3166.82470703125
5_20220825 10,3343.2109375
5_20220825 11,3224.292236328125
5_20220825 12,3128.26025390625
5_20220825 13,3306.70849609375
5_20220825 14,3382.633544921875
5_20220825 15,3145.052490234375
5_20220825 16,2819.25537109375
5_20220825 17,2531.39990234375
5_20220825 18,2055.57373046875
5_20220825 19,1775.5462646484375
5_20220825 20,1715.1295166015625
5_20220825 21,1666.281494140625
5_20220825 22,1584.0909423828125
5_20220825 23,1562.984130859375
5_20220826 00,1817.410400390625
5_20220826 01,1846.551513671875
5_20220826 02,1813.423828125
5_20220826 03,1802.9937744140625
5_20220826 04,1832.3251953125
5_20220826 05,1898.903564453125
5_20220826 06,1944.1728515625
5_20220826 07,2080.30615234375
5_20220826 08,2618.283203125
5_20220826 09,3545.015625
5_20220826 10,3744.33642578125
5_20220826 11,5084.0400390625
5_20220826 12,5763.93701171875
5_20220826 13,5832.94873046875
5_20220826 14,5363.4150390625
5_20220826 15,5392.9873046875
5_20220826 16,5374.52197265625
5_20220826 17,5504.7578125
5_20220826 18,4955.63671875
5_20220826 19,4472.826171875
5_20220826 20,3708.62109375
5_20220826 21,2195.13916015625
5_20220826 22,1709.008056640625
5_20220826 23,1654.604736328125
5_20220827 00,1838.0325927734375
5_20220827 01,1839.6630859375
5_20220827 02,1779.6080322265625
5_20220827 03,1783.476806640625
5_20220827 04,1793.315673828125
5_20220827 05,1874.070068359375
5_20220827 06,1938.5660400390625
5_20220827 07,2144.25439453125
5_20220827 08,2936.726318359375
5_20220827 09,3664.682373046875
5_20220827 10,3966.68310546875
5_20220827 11,5464.96484375
5_20220827 12,6253.35546875
5_20220827 13,6200.1513671875
5_20220827 14,6249.51708984375
5_20220827 15,6180.4951171875
5_20220827 16,6138.95458984375
5_20220827 17,5906.7783203125
5_20220827 18,5382.6337890625
5_20220827 19,4864.26806640625
5_20220827 20,4798.5634765625
5_20220827 21,2395.185546875
5_20220827 22,1640.9254150390625
5_20220827 23,1586.343505859375
5_20220828 00,1590.362060546875
5_20220828 01,1587.8837890625
5_20220828 02,1578.51904296875
5_20220828 03,1559.1297607421875
5_20220828 04,1572.8658447265625
5_20220828 05,1673.2015380859375
5_20220828 06,1841.8095703125
5_20220828 07,2090.045654296875
5_20220828 08,4547.7666015625
5_20220828 09,5456.28857421875
5_20220828 10,5809.19775390625
5_20220828 11,5823.66162109375
5_20220828 12,5710.27197265625
5_20220828 13,5691.64892578125
5_20220828 14,5745.50537109375
5_20220828 15,5743.62353515625
5_20220828 16,5416.63720703125
5_20220828 17,5294.93798828125
5_20220828 18,2687.66845703125
5_20220828 19,1502.916015625
5_20220828 20,1472.86328125
5_20220828 21,1520.213134765625
5_20220828 22,1570.178466796875
5_20220828 23,1536.833740234375
5_20220829 00,1700.8900146484375
5_20220829 01,1719.2835693359375
5_20220829 02,1702.0784912109375
5_20220829 03,1692.474365234375
5_20220829 04,1705.432373046875
5_20220829 05,1733.13671875
5_20220829 06,1742.9976806640625
5_20220829 07,1792.347412109375
5_20220829 08,1923.6494140625
5_20220829 09,1881.055908203125
5_20220829 10,1906.5572509765625
5_20220829 11,1871.6458740234375
5_20220829 12,1834.289306640625
5_20220829 13,1827.119140625
5_20220829 14,1534.1048583984375
5_20220829 15,1474.220947265625
5_20220829 16,1475.048095703125
5_20220829 17,1670.933837890625
5_20220829 18,1667.68359375
5_20220829 19,1553.720703125
5_20220829 20,1536.7154541015625
5_20220829 21,1568.82275390625
5_20220829 22,1513.4072265625
5_20220829 23,1506.0166015625
5_20220830 00,1672.072021484375
5_20220830 01,1696.119140625
5_20220830 02,1693.261962890625
5_20220830 03,1684.0677490234375
5_20220830 04,1702.2073974609375
5_20220830 05,1705.0494384765625
5_20220830 06,1712.3619384765625
5_20220830 07,1791.0797119140625
5_20220830 08,1974.2845458984375
5_20220830 09,1974.85546875
5_20220830 10,2054.26171875
5_20220830 11,1995.16796875
5_20220830 12,2008.1470947265625
5_20220830 13,2039.716552734375
5_20220830 14,1600.520751953125
5_20220830 15,1495.3182373046875
5_20220830 16,1592.9051513671875
5_20220830 17,1845.138671875
5_20220830 18,1698.069580078125
5_20220830 19,1568.441650390625
5_20220830 20,1546.380126953125
5_20220830 21,1565.420654296875
5_20220830 22,1519.191650390625
5_20220830 23,1502.7396240234375
5_20220831 00,1714.283447265625
5_20220831 01,1749.8873291015625
5_20220831 02,1725.361083984375
5_20220831 03,1724.6468505859375
5_20220831 04,1750.759033203125
5_20220831 05,1816.517578125
5_20220831 06,1855.6787109375
5_20220831 07,1985.290283203125
5_20220831 08,2269.025146484375
5_20220831 09,2689.537109375
5_20220831 10,2819.814453125
5_20220831 11,2699.567138671875
5_20220831 12,2607.639404296875
5_20220831 13,2825.02001953125
5_20220831 14,2310.012451171875
5_20220831 15,2107.906005859375
5_20220831 16,2068.39208984375
5_20220831 17,2200.263427734375
5_20220831 18,1882.1751708984375
5_20220831 19,1711.5921630859375
5_20220831 20,1685.458984375
5_20220831 21,1632.5511474609375
5_20220831 22,1535.6546630859375
5_20220831 23,1516.3431396484375
6_20220825 00,1189.4482421875
6_20220825 01,1035.53076171875
6_20220825 02,1007.4034423828125
6_20220825 03,999.97998046875
6_20220825 04,985.8170166015625
6_20220825 05,1033.406005859375
6_20220825 06,1221.861328125
6_20220825 07,1455.79443359375
6_20220825 08,1737.36328125
6_20220825 09,2264.0126953125
6_20220825 10,2765.557861328125
6_20220825 11,2817.06982421875
6_20220825 12,2797.07373046875
6_20220825 13,2811.02001953125
6_20220825 14,2826.254638671875
6_20220825 15,2813.51318359375
6_20220825 16,2751.899169921875
6_20220825 17,2719.306884765625
6_20220825 18,2365.288330078125
6_20220825 19,2151.391357421875
6_20220825 20,1996.620849609375
6_20220825 21,1804.875732421875
6_20220825 22,1647.702392578125
6_20220825 23,1483.311279296875
6_20220826 00,1172.9107666015625
6_20220826 01,1019.0422973632812
6_20220826 02,1001.33984375
6_20220826 03,1000.5653076171875
6_20220826 04,978.7048950195312
6_20220826 05,1032.4124755859375
