num_date_time,answer
1_20220829 22,1495.702392578125
1_20220829 23,1799.609619140625
1_20220830 00,1723.813232421875
1_20220830 01,1662.949462890625
1_20220830 02,1653.4730224609375
1_20220830 03,1561.57958984375
1_20220830 04,1586.443603515625
1_20220830 05,1701.3056640625
1_20220830 06,1884.9332275390625
1_20220830 07,2363.816162109375
1_20220830 08,2831.443603515625
1_20220830 09,3122.66357421875
1_20220830 10,3863.16943359375
1_20220830 11,4215.1923828125
1_20220830 12,4113.02587890625
1_20220830 13,4157.54736328125
1_20220830 14,4135.8759765625
1_20220830 15,3977.29052734375
1_20220830 16,3806.817626953125
1_20220830 17,3331.287109375
1_20220830 18,2743.412353515625
1_20220830 19,2636.479248046875
1_20220830 20,2419.87060546875
1_20220830 21,1910.317626953125
1_20220830 22,1509.5533447265625
1_20220830 23,1895.4876708984375
1_20220831 00,1818.1156005859375
1_20220831 01,1768.9700927734375
1_20220831 02,1672.7200927734375
1_20220831 03,1632.626953125
1_20220831 04,1638.2340087890625
1_20220831 05,1795.9580078125
1_20220831 06,2033.590576171875
1_20220831 07,2388.8994140625
1_20220831 08,2850.6279296875
1_20220831 09,3216.354248046875
1_20220831 10,3797.868408203125
1_20220831 11,4056.051513671875
1_20220831 12,4084.602294921875
1_20220831 13,4082.70068359375
1_20220831 14,4056.975830078125
1_20220831 15,3995.41796875
1_20220831 16,3854.12353515625
1_20220831 17,3377.858642578125
1_20220831 18,2729.58349609375
1_20220831 19,2619.6865234375
1_20220831 20,2414.685546875
1_20220831 21,1928.559326171875
1_20220831 22,1478.3380126953125
1_20220831 23,1818.8756103515625
2_20220825 00,1254.6976318359375
2_20220825 01,1246.150634765625
2_20220825 02,1271.254150390625
2_20220825 03,1278.00634765625
2_20220825 04,1260.204833984375
2_20220825 05,1218.77734375
2_20220825 06,1244.774658203125
2_20220825 07,1225.590576171875
2_20220825 08,1768.4840087890625
2_20220825 09,2032.23828125
2_20220825 10,2276.9521484375
2_20220825 11,2216.493408203125
2_20220825 12,2334.73486328125
2_20220825 13,2381.83154296875
2_20220825 14,2399.73193359375
2_20220825 15,2199.59619140625
2_20220825 16,2292.76416015625
2_20220825 17,2275.32080078125
2_20220825 18,2303.373291015625
2_20220825 19,2132.228271484375
2_20220825 20,1941.822265625
2_20220825 21,1697.845703125
2_20220825 22,1002.5651245117188
2_20220825 23,1259.5030517578125
2_20220826 00,1266.79248046875
2_20220826 01,1237.0311279296875
2_20220826 02,1242.780029296875
2_20220826 03,1235.6019287109375
2_20220826 04,1188.66796875
2_20220826 05,1181.651611328125
2_20220826 06,1181.132080078125
2_20220826 07,1096.3404541015625
2_20220826 08,1693.2412109375
2_20220826 09,1954.3421630859375
2_20220826 10,2190.3046875
2_20220826 11,2157.0205078125
2_20220826 12,2097.864501953125
2_20220826 13,2192.755859375
2_20220826 14,2160.19189453125
2_20220826 15,2197.674560546875
2_20220826 16,2154.3837890625
2_20220826 17,2047.819580078125
2_20220826 18,2240.97900390625
2_20220826 19,2018.2415771484375
2_20220826 20,1968.4652099609375
2_20220826 21,1765.371826171875
2_20220826 22,1007.3136596679688
2_20220826 23,1269.657470703125
2_20220827 00,1273.4228515625
2_20220827 01,1266.2723388671875
2_20220827 02,1274.3436279296875
2_20220827 03,1251.968505859375
2_20220827 04,1231.317626953125
2_20220827 05,1188.84130859375
2_20220827 06,1187.464599609375
2_20220827 07,1133.887939453125
2_20220827 08,1583.4801025390625
2_20220827 09,1715.0716552734375
2_20220827 10,1961.855712890625
2_20220827 11,1920.8681640625
2_20220827 12,2128.2421875
2_20220827 13,2189.904052734375
2_20220827 14,2212.3154296875
2_20220827 15,2279.793701171875
2_20220827 16,2254.83349609375
2_20220827 17,2173.41943359375
2_20220827 18,2072.135986328125
2_20220827 19,1725.2750244140625
2_20220827 20,1493.4393310546875
2_20220827 21,1282.9100341796875
2_20220827 22,754.6788940429688
2_20220827 23,1139.0966796875
2_20220828 00,1167.8572998046875
2_20220828 01,1147.912353515625
2_20220828 02,1210.171875
2_20220828 03,1151.7694091796875
2_20220828 04,1133.2159423828125
2_20220828 05,1097.5015869140625
2_20220828 06,1083.4632568359375
2_20220828 07,984.8523559570312
2_20220828 08,1457.483154296875
2_20220828 09,1535.388427734375
2_20220828 10,1859.811767578125
2_20220828 11,1815.677001953125
2_20220828 12,1914.5462646484375
2_20220828 13,2085.10595703125
2_20220828 14,2108.9921875
2_20220828 15,2158.708984375
2_20220828 16,2162.51318359375
2_20220828 17,2058.65673828125
2_20220828 18,1945.946533203125
2_20220828 19,1538.51123046875
2_20220828 20,1373.2894287109375
2_20220828 21,1158.5562744140625
2_20220828 22,778.5262451171875
2_20220828 23,1206.762939453125
2_20220829 00,1227.55712890625
2_20220829 01,1220.750244140625
2_20220829 02,1240.439697265625
2_20220829 03,1201.7696533203125
2_20220829 04,1209.718994140625
2_20220829 05,1120.795654296875
2_20220829 06,1179.806396484375
2_20220829 07,1066.9986572265625
2_20220829 08,1201.23193359375
2_20220829 09,1220.0048828125
2_20220829 10,1332.525146484375
2_20220829 11,1308.756591796875
2_20220829 12,1274.6583251953125
2_20220829 13,1326.303955078125
2_20220829 14,1295.212158203125
2_20220829 15,1389.2584228515625
2_20220829 16,1363.851806640625
2_20220829 17,1272.1102294921875
2_20220829 18,1154.1353759765625
2_20220829 19,1184.2359619140625
2_20220829 20,1096.103759765625
2_20220829 21,960.6804809570312
2_20220829 22,788.089111328125
2_20220829 23,1157.536376953125
2_20220830 00,1169.791259765625
2_20220830 01,1163.760986328125
2_20220830 02,1183.133544921875
2_20220830 03,1164.418701171875
2_20220830 04,1062.296142578125
2_20220830 05,1048.811767578125
2_20220830 06,1097.3485107421875
2_20220830 07,1034.6644287109375
2_20220830 08,1621.351806640625
2_20220830 09,1838.5599365234375
2_20220830 10,2075.689453125
2_20220830 11,2084.072265625
2_20220830 12,2130.146728515625
2_20220830 13,2283.916259765625
2_20220830 14,2261.2294921875
2_20220830 15,2328.99951171875
2_20220830 16,2341.181884765625
2_20220830 17,2294.662109375
2_20220830 18,2319.610595703125
2_20220830 19,2144.60400390625
2_20220830 20,1947.0628662109375
2_20220830 21,1668.845947265625
2_20220830 22,934.1219482421875
2_20220830 23,1241.9683837890625
2_20220831 00,1221.945556640625
2_20220831 01,1197.708740234375
2_20220831 02,1216.5296630859375
2_20220831 03,1215.19775390625
2_20220831 04,1156.949951171875
2_20220831 05,1148.25
2_20220831 06,1144.939208984375
2_20220831 07,1146.1265869140625
2_20220831 08,1629.562255859375
2_20220831 09,1832.692626953125
2_20220831 10,2109.65966796875
2_20220831 11,2064.07275390625
2_20220831 12,2151.694091796875
2_20220831 13,2270.2900390625
2_20220831 14,2332.33935546875
2_20220831 15,2397.065673828125
2_20220831 16,2339.55029296875
2_20220831 17,2296.274658203125
2_20220831 18,2299.53173828125
2_20220831 19,2100.764892578125
2_20220831 20,1948.0921630859375
2_20220831 21,1659.5250244140625
2_20220831 22,978.6975708007812
2_20220831 23,1293.365234375
3_20220825 00,972.1700439453125
3_20220825 01,946.6011962890625
3_20220825 02,929.0762939453125
3_20220825 03,901.3590087890625
3_20220825 04,880.208984375
3_20220825 05,884.55078125
3_20220825 06,914.8765869140625
3_20220825 07,1044.556884765625
3_20220825 08,1197.5867919921875
3_20220825 09,1321.270263671875
3_20220825 10,1434.2208251953125
3_20220825 11,1438.2213134765625
3_20220825 12,1513.922119140625
3_20220825 13,1542.8197021484375
3_20220825 14,1625.16943359375
3_20220825 15,1744.8287353515625
3_20220825 16,1836.153076171875
3_20220825 17,1946.0833740234375
3_20220825 18,2325.567626953125
3_20220825 19,2590.18017578125
3_20220825 20,2464.532470703125
3_20220825 21,1984.0423583984375
3_20220825 22,1201.4342041015625
3_20220825 23,980.3795166015625
3_20220826 00,926.9560546875
3_20220826 01,881.578125
3_20220826 02,884.6433715820312
3_20220826 03,861.6087646484375
3_20220826 04,826.0244140625
3_20220826 05,875.6722412109375
3_20220826 06,891.4982299804688
3_20220826 07,985.6483154296875
3_20220826 08,1097.920654296875
3_20220826 09,1266.3956298828125
3_20220826 10,1367.0777587890625
3_20220826 11,1426.624267578125
3_20220826 12,1422.39501953125
3_20220826 13,1509.116943359375
3_20220826 14,1635.2823486328125
3_20220826 15,1809.3740234375
3_20220826 16,1886.9654541015625
3_20220826 17,1915.0064697265625
3_20220826 18,2573.092041015625
3_20220826 19,2724.08935546875
3_20220826 20,2583.373779296875
3_20220826 21,2199.93115234375
3_20220826 22,1405.0745849609375
3_20220826 23,1046.041259765625
3_20220827 00,1003.1041259765625
3_20220827 01,945.3359375
3_20220827 02,878.3837890625
3_20220827 03,880.4591064453125
3_20220827 04,860.0603637695312
3_20220827 05,860.9635620117188
3_20220827 06,843.3947143554688
3_20220827 07,916.4420166015625
3_20220827 08,995.7357177734375
3_20220827 09,1118.723876953125
3_20220827 10,1218.3375244140625
3_20220827 11,1208.5421142578125
3_20220827 12,1406.0777587890625
3_20220827 13,1419.7083740234375
3_20220827 14,1578.2091064453125
3_20220827 15,1727.182861328125
3_20220827 16,1867.906494140625
3_20220827 17,2160.338623046875
3_20220827 18,2533.193359375
3_20220827 19,2617.2548828125
3_20220827 20,2316.53173828125
3_20220827 21,1825.331298828125
3_20220827 22,1262.126953125
3_20220827 23,1033.7425537109375
3_20220828 00,941.2610473632812
3_20220828 01,865.2496948242188
3_20220828 02,888.1988525390625
3_20220828 03,855.77001953125
3_20220828 04,843.9805908203125
3_20220828 05,812.393310546875
3_20220828 06,811.9146118164062
3_20220828 07,881.6983642578125
3_20220828 08,971.35546875
3_20220828 09,1023.4276123046875
3_20220828 10,1113.557373046875
3_20220828 11,1117.3023681640625
3_20220828 12,1223.459228515625
3_20220828 13,1319.454833984375
3_20220828 14,1430.0513916015625
3_20220828 15,1658.716552734375
3_20220828 16,1749.2958984375
3_20220828 17,2131.624267578125
3_20220828 18,2217.878173828125
3_20220828 19,2290.697265625
3_20220828 20,1947.248046875
3_20220828 21,1660.5718994140625
3_20220828 22,1116.016845703125
3_20220828 23,1017.2859497070312
3_20220829 00,1024.878173828125
3_20220829 01,996.0567626953125
3_20220829 02,945.2406005859375
3_20220829 03,904.1966552734375
3_20220829 04,897.5211181640625
3_20220829 05,902.8427734375
3_20220829 06,894.3274536132812
3_20220829 07,955.4765625
3_20220829 08,1040.7705078125
3_20220829 09,1127.6273193359375
3_20220829 10,1172.2847900390625
3_20220829 11,1199.1790771484375
3_20220829 12,1161.8082275390625
3_20220829 13,1197.772216796875
3_20220829 14,1182.8349609375
3_20220829 15,1194.655517578125
3_20220829 16,1130.2154541015625
3_20220829 17,1155.3876953125
3_20220829 18,1109.9425048828125
3_20220829 19,1170.7655029296875
3_20220829 20,1122.5810546875
3_20220829 21,957.0237426757812
3_20220829 22,894.8616333007812
3_20220829 23,856.87744140625
3_20220830 00,872.369140625
3_20220830 01,852.2418823242188
3_20220830 02,867.0701293945312
3_20220830 03,820.0059814453125
3_20220830 04,825.3741455078125
3_20220830 05,855.0783081054688
3_20220830 06,869.0693359375
3_20220830 07,982.689453125
3_20220830 08,1080.684814453125
3_20220830 09,1225.451904296875
3_20220830 10,1324.800048828125
3_20220830 11,1371.0341796875
3_20220830 12,1435.0970458984375
3_20220830 13,1517.170166015625
3_20220830 14,1561.435791015625
3_20220830 15,1686.8909912109375
3_20220830 16,1723.489501953125
3_20220830 17,1733.9716796875
3_20220830 18,2041.534423828125
3_20220830 19,2084.17822265625
3_20220830 20,1963.8125
3_20220830 21,1628.9140625
3_20220830 22,1113.65771484375
3_20220830 23,991.3025512695312
3_20220831 00,939.2721557617188
3_20220831 01,895.8602294921875
3_20220831 02,892.0498046875
3_20220831 03,879.7913208007812
3_20220831 04,885.0120239257812
3_20220831 05,915.2978515625
3_20220831 06,892.2060546875
3_20220831 07,1010.8816528320312
3_20220831 08,1088.89599609375
3_20220831 09,1223.369873046875
3_20220831 10,1335.5531005859375
3_20220831 11,1346.21875
3_20220831 12,1430.27099609375
3_20220831 13,1544.686767578125
3_20220831 14,1664.3626708984375
3_20220831 15,1728.4371337890625
3_20220831 16,1831.7701416015625
3_20220831 17,1980.878662109375
3_20220831 18,2390.97705078125
3_20220831 19,2586.010986328125
3_20220831 20,2390.28857421875
3_20220831 21,2015.4368896484375
3_20220831 22,1261.6787109375
3_20220831 23,1027.806640625
4_20220825 00,723.3781127929688
4_20220825 01,725.4185791015625
4_20220825 02,724.8886108398438
4_20220825 03,722.2813720703125
4_20220825 04,723.4364013671875
4_20220825 05,730.1641235351562
4_20220825 06,788.0623779296875
4_20220825 07,892.3857421875
4_20220825 08,1082.2969970703125
4_20220825 09,1240.275390625
4_20220825 10,1345.971435546875
4_20220825 11,1420.688720703125
4_20220825 12,1353.3427734375
4_20220825 13,1320.868408203125
4_20220825 14,1304.0439453125
4_20220825 15,1279.447021484375
4_20220825 16,1246.5849609375
4_20220825 17,1166.8890380859375
4_20220825 18,1025.622314453125
4_20220825 19,867.7931518554688
4_20220825 20,809.9157104492188
4_20220825 21,767.16357421875
4_20220825 22,755.3333740234375
4_20220825 23,708.2571411132812
4_20220826 00,716.6994018554688
4_20220826 01,710.4442138671875
4_20220826 02,723.3668212890625
4_20220826 03,715.7279052734375
4_20220826 04,710.9672241210938
4_20220826 05,720.4025268554688
4_20220826 06,783.2439575195312
4_20220826 07,866.2595825195312
4_20220826 08,1064.537353515625
4_20220826 09,1241.150634765625
4_20220826 10,1341.630615234375
4_20220826 11,1419.5289306640625
4_20220826 12,1353.3587646484375
4_20220826 13,1333.033447265625
4_20220826 14,1326.9306640625
4_20220826 15,1332.4769287109375
4_20220826 16,1289.1158447265625
4_20220826 17,1173.0599365234375
4_20220826 18,1022.0866088867188
4_20220826 19,864.5680541992188
4_20220826 20,807.1624755859375
4_20220826 21,770.64794921875
4_20220826 22,745.6312255859375
4_20220826 23,717.06201171875
4_20220827 00,730.5640869140625
4_20220827 01,721.9031372070312
4_20220827 02,701.56201171875
4_20220827 03,716.0738525390625
4_20220827 04,717.9384765625
4_20220827 05,719.0946044921875
4_20220827 06,778.59423828125
4_20220827 07,863.49072265625
4_20220827 08,1054.718505859375
4_20220827 09,1246.3994140625
4_20220827 10,1365.7852783203125
4_20220827 11,1391.6881103515625
4_20220827 12,1402.533447265625
4_20220827 13,1376.541259765625
4_20220827 14,1321.438232421875
4_20220827 15,1328.5360107421875
4_20220827 16,1274.524169921875
4_20220827 17,1215.004150390625
4_20220827 18,1027.0399169921875
4_20220827 19,877.7669677734375
4_20220827 20,806.5745239257812
4_20220827 21,777.357666015625
4_20220827 22,765.8674926757812
4_20220827 23,727.9710693359375
4_20220828 00,715.4844970703125
4_20220828 01,712.4724731445312
4_20220828 02,708.4337158203125
4_20220828 03,711.98193359375
4_20220828 04,702.3514404296875
4_20220828 05,706.201171875
4_20220828 06,763.3533935546875
4_20220828 07,840.7498779296875
4_20220828 08,1032.04931640625
4_20220828 09,1222.813720703125
4_20220828 10,1315.391357421875
4_20220828 11,1380.887939453125
4_20220828 12,1392.4010009765625
4_20220828 13,1380.9146728515625
4_20220828 14,1325.185302734375
4_20220828 15,1361.788330078125
4_20220828 16,1289.9166259765625
4_20220828 17,1246.5250244140625
4_20220828 18,1038.9141845703125
4_20220828 19,870.4300537109375
4_20220828 20,794.4859008789062
4_20220828 21,775.4715576171875
4_20220828 22,764.7393798828125
4_20220828 23,720.8074340820312
4_20220829 00,724.8934326171875
4_20220829 01,719.6564331054688
4_20220829 02,725.2596435546875
4_20220829 03,717.8861694335938
4_20220829 04,714.9857177734375
4_20220829 05,719.4447631835938
4_20220829 06,781.3619384765625
4_20220829 07,889.3719482421875
4_20220829 08,1065.289794921875
4_20220829 09,1235.8582763671875
4_20220829 10,1351.331787109375
4_20220829 11,1392.667236328125
4_20220829 12,1350.5018310546875
4_20220829 13,1347.833984375
4_20220829 14,1313.745361328125
4_20220829 15,1314.80224609375
4_20220829 16,1260.3424072265625
4_20220829 17,1197.358642578125
4_20220829 18,1048.78759765625
4_20220829 19,890.9660034179688
4_20220829 20,828.0075073242188
4_20220829 21,785.5072021484375
4_20220829 22,753.9384155273438
4_20220829 23,717.93310546875
4_20220830 00,713.381591796875
4_20220830 01,712.51025390625
4_20220830 02,719.1754150390625
4_20220830 03,710.6713256835938
4_20220830 04,708.6083984375
4_20220830 05,714.7822265625
4_20220830 06,778.30029296875
4_20220830 07,878.5901489257812
4_20220830 08,1056.197021484375
4_20220830 09,1201.0667724609375
4_20220830 10,1306.14208984375
4_20220830 11,1363.223876953125
4_20220830 12,1333.1051025390625
4_20220830 13,1314.780517578125
4_20220830 14,1285.8270263671875
4_20220830 15,1280.8021240234375
4_20220830 16,1239.4315185546875
4_20220830 17,1154.139404296875
4_20220830 18,1030.6424560546875
4_20220830 19,885.0950317382812
4_20220830 20,823.7395629882812
4_20220830 21,776.9393310546875
4_20220830 22,762.1668701171875
4_20220830 23,717.0162353515625
4_20220831 00,714.4959106445312
4_20220831 01,710.2845458984375
4_20220831 02,717.4509887695312
4_20220831 03,715.6109619140625
4_20220831 04,715.0470581054688
4_20220831 05,724.6099853515625
4_20220831 06,784.8609008789062
4_20220831 07,873.4972534179688
4_20220831 08,1053.3436279296875
4_20220831 09,1214.13671875
4_20220831 10,1328.0413818359375
4_20220831 11,1395.2230224609375
4_20220831 12,1366.366455078125
4_20220831 13,1324.82177734375
4_20220831 14,1316.533935546875
4_20220831 15,1309.345703125
4_20220831 16,1255.06396484375
4_20220831 17,1177.8111572265625
4_20220831 18,1026.5277099609375
4_20220831 19,869.646484375
4_20220831 20,814.6998291015625
4_20220831 21,773.7493896484375
4_20220831 22,752.0875854492188
4_20220831 23,705.4732666015625
5_20220825 00,1901.3359375
5_20220825 01,1908.834716796875
5_20220825 02,1918.564453125
5_20220825 03,1924.780029296875
5_20220825 04,1915.797607421875
5_20220825 05,1989.326416015625
5_20220825 06,1986.0970458984375
5_20220825 07,2158.712890625
5_20220825 08,2741.381591796875
5_20220825 09,3286.3828125
5_20220825 10,3360.467529296875
5_20220825 11,3442.85888671875
5_20220825 12,3341.533935546875
5_20220825 13,3453.5625
5_20220825 14,3640.53564453125
5_20220825 15,3415.40576171875
5_20220825 16,3062.626220703125
5_20220825 17,2728.22998046875
5_20220825 18,2136.712646484375
5_20220825 19,1920.2984619140625
5_20220825 20,1924.944091796875
5_20220825 21,1749.273681640625
5_20220825 22,1661.4241943359375
5_20220825 23,1637.280517578125
5_20220826 00,1857.607421875
5_20220826 01,1869.8052978515625
5_20220826 02,1874.1392822265625
5_20220826 03,1858.237548828125
5_20220826 04,1862.592529296875
5_20220826 05,1940.174560546875
5_20220826 06,1997.9105224609375
5_20220826 07,2126.74462890625
5_20220826 08,2901.24658203125
5_20220826 09,3837.56396484375
5_20220826 10,3936.936279296875
5_20220826 11,5826.2373046875
5_20220826 12,6323.10498046875
5_20220826 13,6433.7548828125
5_20220826 14,5849.20654296875
5_20220826 15,5727.88671875
5_20220826 16,5640.2080078125
5_20220826 17,5689.47021484375
5_20220826 18,5379.31640625
5_20220826 19,4946.123046875
5_20220826 20,4361.33349609375
5_20220826 21,2485.0712890625
5_20220826 22,1785.4586181640625
5_20220826 23,1709.572265625
5_20220827 00,1955.1507568359375
5_20220827 01,1946.776123046875
5_20220827 02,1891.9036865234375
5_20220827 03,1896.772705078125
5_20220827 04,1915.980712890625
5_20220827 05,2021.0621337890625
5_20220827 06,2097.7255859375
5_20220827 07,2294.01611328125
5_20220827 08,3178.41015625
5_20220827 09,4017.630859375
5_20220827 10,4290.24365234375
5_20220827 11,6019.10791015625
5_20220827 12,6864.04443359375
5_20220827 13,7114.3232421875
5_20220827 14,7221.828125
5_20220827 15,7058.171875
5_20220827 16,6989.43896484375
5_20220827 17,6801.4033203125
5_20220827 18,6423.4892578125
5_20220827 19,5825.1103515625
5_20220827 20,5837.8193359375
5_20220827 21,2876.988525390625
5_20220827 22,1713.1341552734375
5_20220827 23,1636.0313720703125
5_20220828 00,1662.404052734375
5_20220828 01,1651.616455078125
5_20220828 02,1636.005126953125
5_20220828 03,1604.5858154296875
5_20220828 04,1638.600830078125
5_20220828 05,1769.4345703125
5_20220828 06,1994.7816162109375
5_20220828 07,2377.428955078125
5_20220828 08,5269.0009765625
5_20220828 09,6461.826171875
5_20220828 10,6964.2890625
5_20220828 11,7019.8310546875
5_20220828 12,7078.0966796875
5_20220828 13,6873.12646484375
5_20220828 14,6888.4169921875
5_20220828 15,6981.73291015625
5_20220828 16,6769.6416015625
5_20220828 17,6324.18505859375
5_20220828 18,2796.42626953125
5_20220828 19,1669.6201171875
5_20220828 20,1814.1275634765625
5_20220828 21,1793.5374755859375
5_20220828 22,1671.7203369140625
5_20220828 23,1628.277099609375
5_20220829 00,1779.705078125
5_20220829 01,1780.9632568359375
5_20220829 02,1776.353271484375
5_20220829 03,1771.6165771484375
5_20220829 04,1724.602294921875
5_20220829 05,1745.2958984375
5_20220829 06,1764.735595703125
5_20220829 07,1789.8148193359375
5_20220829 08,1842.560546875
5_20220829 09,1880.630859375
5_20220829 10,1892.1363525390625
5_20220829 11,1842.483154296875
5_20220829 12,1901.2705078125
5_20220829 13,1914.791259765625
5_20220829 14,1660.2320556640625
5_20220829 15,1483.0028076171875
5_20220829 16,1547.9658203125
5_20220829 17,1792.151123046875
5_20220829 18,1779.22265625
5_20220829 19,1798.040771484375
5_20220829 20,1673.6939697265625
5_20220829 21,1555.9573974609375
5_20220829 22,1566.5745849609375
5_20220829 23,1560.0042724609375
5_20220830 00,1757.240478515625
5_20220830 01,1768.5709228515625
5_20220830 02,1788.618408203125
5_20220830 03,1750.310546875
5_20220830 04,1764.971923828125
5_20220830 05,1754.7294921875
5_20220830 06,1712.8433837890625
5_20220830 07,1820.3753662109375
5_20220830 08,2030.9615478515625
5_20220830 09,1991.9420166015625
5_20220830 10,2034.6474609375
5_20220830 11,1957.5357666015625
5_20220830 12,1985.8070068359375
5_20220830 13,2081.166259765625
5_20220830 14,1609.301513671875
5_20220830 15,1452.205810546875
5_20220830 16,1585.0181884765625
5_20220830 17,1895.99609375
5_20220830 18,1771.347412109375
5_20220830 19,1708.152099609375
5_20220830 20,1693.63671875
5_20220830 21,1548.310546875
5_20220830 22,1601.6143798828125
5_20220830 23,1577.066650390625
5_20220831 00,1804.4322509765625
5_20220831 01,1837.1448974609375
5_20220831 02,1829.088623046875
5_20220831 03,1818.426025390625
5_20220831 04,1845.772705078125
5_20220831 05,1949.5931396484375
5_20220831 06,1975.033447265625
5_20220831 07,2102.21728515625
5_20220831 08,2415.0458984375
5_20220831 09,2717.4921875
5_20220831 10,2856.465576171875
5_20220831 11,2733.899169921875
5_20220831 12,2698.042236328125
5_20220831 13,3051.061767578125
5_20220831 14,2608.26806640625
5_20220831 15,2180.4599609375
5_20220831 16,2182.49755859375
5_20220831 17,2335.423095703125
5_20220831 18,1982.184814453125
5_20220831 19,1867.4417724609375
5_20220831 20,1852.8453369140625
5_20220831 21,1737.0562744140625
5_20220831 22,1619.362060546875
5_20220831 23,1609.1455078125
6_20220825 00,1183.400634765625
6_20220825 01,1033.774169921875
6_20220825 02,985.2454833984375
6_20220825 03,986.16943359375
6_20220825 04,971.7418212890625
6_20220825 05,1037.4569091796875
6_20220825 06,1218.572509765625
6_20220825 07,1464.096923828125
6_20220825 08,1735.836181640625
6_20220825 09,2249.81640625
6_20220825 10,2819.524169921875
6_20220825 11,2856.5244140625
6_20220825 12,2833.982177734375
6_20220825 13,2874.90380859375
6_20220825 14,2882.28076171875
6_20220825 15,2860.38134765625
6_20220825 16,2810.07177734375
6_20220825 17,2796.10400390625
6_20220825 18,2450.917724609375
6_20220825 19,2130.625732421875
6_20220825 20,1969.6597900390625
6_20220825 21,1813.3306884765625
6_20220825 22,1662.018310546875
6_20220825 23,1497.71240234375
6_20220826 00,1161.6439208984375
6_20220826 01,1018.6439208984375
6_20220826 02,979.1116333007812
6_20220826 03,978.9485473632812
6_20220826 04,971.41943359375
6_20220826 05,1035.665771484375
