num_date_time,answer
2_20220831 14,2102.377685546875
2_20220831 15,2123.496337890625
2_20220831 16,2118.531005859375
2_20220831 17,2110.10400390625
2_20220831 18,2071.31201171875
2_20220831 19,1925.30712890625
2_20220831 20,1805.4820556640625
2_20220831 21,1459.713623046875
2_20220831 22,981.015625
2_20220831 23,1281.9549560546875
3_20220825 00,1037.218017578125
3_20220825 01,997.9959106445312
3_20220825 02,970.5635375976562
3_20220825 03,937.3823852539062
3_20220825 04,900.6173706054688
3_20220825 05,924.7142944335938
3_20220825 06,977.123291015625
3_20220825 07,1059.2294921875
3_20220825 08,1156.6199951171875
3_20220825 09,1257.8804931640625
3_20220825 10,1302.70068359375
3_20220825 11,1359.7850341796875
3_20220825 12,1406.8330078125
3_20220825 13,1559.30322265625
3_20220825 14,1618.741455078125
3_20220825 15,1845.07958984375
3_20220825 16,1939.1678466796875
3_20220825 17,1946.1785888671875
3_20220825 18,2464.779296875
3_20220825 19,2634.779541015625
3_20220825 20,2569.9287109375
3_20220825 21,2007.2984619140625
3_20220825 22,1271.8455810546875
3_20220825 23,1071.724853515625
3_20220826 00,1021.767578125
3_20220826 01,977.7052612304688
3_20220826 02,953.6384887695312
3_20220826 03,938.0336303710938
3_20220826 04,895.2232055664062
3_20220826 05,927.4799194335938
3_20220826 06,962.4701538085938
3_20220826 07,1044.60107421875
3_20220826 08,1117.326171875
3_20220826 09,1183.0274658203125
3_20220826 10,1269.3936767578125
3_20220826 11,1328.7744140625
3_20220826 12,1367.7821044921875
3_20220826 13,1537.487060546875
3_20220826 14,1656.93701171875
3_20220826 15,1825.2596435546875
3_20220826 16,1920.69775390625
3_20220826 17,1985.841796875
3_20220826 18,2529.123291015625
3_20220826 19,2586.964599609375
3_20220826 20,2584.181396484375
3_20220826 21,2181.4697265625
3_20220826 22,1344.5272216796875
3_20220826 23,1098.5548095703125
3_20220827 00,1040.7366943359375
3_20220827 01,992.4943237304688
3_20220827 02,934.729736328125
3_20220827 03,911.5161743164062
3_20220827 04,860.9478759765625
3_20220827 05,844.4089965820312
3_20220827 06,840.9517211914062
3_20220827 07,925.4679565429688
3_20220827 08,1018.0861206054688
3_20220827 09,1156.5277099609375
3_20220827 10,1194.428466796875
3_20220827 11,1280.064697265625
3_20220827 12,1392.6759033203125
3_20220827 13,1528.0623779296875
3_20220827 14,1730.91357421875
3_20220827 15,1852.12744140625
3_20220827 16,1959.40380859375
3_20220827 17,2156.7783203125
3_20220827 18,2395.24853515625
3_20220827 19,2399.093994140625
3_20220827 20,2352.283935546875
3_20220827 21,1709.06201171875
3_20220827 22,1219.9561767578125
3_20220827 23,1042.5621337890625
3_20220828 00,997.2216796875
3_20220828 01,961.6144409179688
3_20220828 02,957.550048828125
3_20220828 03,944.4757690429688
3_20220828 04,896.3037719726562
3_20220828 05,846.244384765625
3_20220828 06,839.2965087890625
3_20220828 07,923.0318603515625
3_20220828 08,1007.7308349609375
3_20220828 09,1092.5888671875
3_20220828 10,1132.271728515625
3_20220828 11,1155.409912109375
3_20220828 12,1219.8028564453125
3_20220828 13,1327.0306396484375
3_20220828 14,1538.690185546875
3_20220828 15,1683.80224609375
3_20220828 16,1783.49365234375
3_20220828 17,2080.417236328125
3_20220828 18,2283.21337890625
3_20220828 19,2328.611083984375
3_20220828 20,1873.458251953125
3_20220828 21,1439.598388671875
3_20220828 22,1200.35498046875
3_20220828 23,1050.202880859375
3_20220829 00,1003.0956420898438
3_20220829 01,954.873046875
3_20220829 02,916.4541625976562
3_20220829 03,884.470458984375
3_20220829 04,862.9594116210938
3_20220829 05,868.6293334960938
3_20220829 06,855.7833862304688
3_20220829 07,925.9174194335938
3_20220829 08,993.9102172851562
3_20220829 09,1037.2569580078125
3_20220829 10,1078.814697265625
3_20220829 11,1109.922607421875
3_20220829 12,1096.2994384765625
3_20220829 13,1111.4659423828125
3_20220829 14,1109.0257568359375
3_20220829 15,1110.7137451171875
3_20220829 16,1091.3917236328125
3_20220829 17,1093.225341796875
3_20220829 18,1068.5244140625
3_20220829 19,1079.989501953125
3_20220829 20,1053.670166015625
3_20220829 21,923.2617797851562
3_20220829 22,857.444091796875
3_20220829 23,837.9961547851562
3_20220830 00,839.0632934570312
3_20220830 01,803.0247802734375
3_20220830 02,799.4008178710938
3_20220830 03,792.131591796875
3_20220830 04,789.8565063476562
3_20220830 05,804.6566162109375
3_20220830 06,841.2341918945312
3_20220830 07,935.0097045898438
3_20220830 08,1012.6406860351562
3_20220830 09,1115.5797119140625
3_20220830 10,1175.2921142578125
3_20220830 11,1230.22998046875
3_20220830 12,1250.8729248046875
3_20220830 13,1350.6739501953125
3_20220830 14,1426.5928955078125
3_20220830 15,1579.040283203125
3_20220830 16,1668.705810546875
3_20220830 17,1670.3433837890625
3_20220830 18,1760.31396484375
3_20220830 19,1696.7166748046875
3_20220830 20,1641.6329345703125
3_20220830 21,1460.8099365234375
3_20220830 22,1071.0531005859375
3_20220830 23,926.5072021484375
3_20220831 00,887.5498046875
3_20220831 01,853.8601684570312
3_20220831 02,836.3995971679688
3_20220831 03,834.743408203125
3_20220831 04,819.185302734375
3_20220831 05,834.3954467773438
3_20220831 06,832.4483032226562
3_20220831 07,927.0671997070312
3_20220831 08,984.5365600585938
3_20220831 09,1116.041259765625
3_20220831 10,1157.97705078125
3_20220831 11,1165.370361328125
3_20220831 12,1218.3031005859375
3_20220831 13,1327.2408447265625
3_20220831 14,1456.4822998046875
3_20220831 15,1601.5408935546875
3_20220831 16,1716.1534423828125
3_20220831 17,1823.2479248046875
3_20220831 18,2346.93408203125
3_20220831 19,2466.9375
3_20220831 20,2375.244384765625
3_20220831 21,1834.3201904296875
3_20220831 22,1187.7840576171875
3_20220831 23,935.8974609375
4_20220825 00,706.3877563476562
4_20220825 01,709.0287475585938
4_20220825 02,707.4478149414062
4_20220825 03,706.2907104492188
4_20220825 04,710.819580078125
4_20220825 05,713.5820922851562
4_20220825 06,765.2921752929688
4_20220825 07,860.5322265625
4_20220825 08,1049.1849365234375
4_20220825 09,1231.6651611328125
4_20220825 10,1352.622314453125
4_20220825 11,1395.8387451171875
4_20220825 12,1363.1356201171875
4_20220825 13,1312.8514404296875
4_20220825 14,1261.0721435546875
4_20220825 15,1269.8408203125
4_20220825 16,1253.9725341796875
4_20220825 17,1173.5560302734375
4_20220825 18,1031.2125244140625
4_20220825 19,884.552734375
4_20220825 20,814.441650390625
4_20220825 21,763.0414428710938
4_20220825 22,758.1532592773438
4_20220825 23,712.572021484375
4_20220826 00,718.6448364257812
4_20220826 01,715.7162475585938
4_20220826 02,720.55908203125
4_20220826 03,711.4307861328125
4_20220826 04,713.5597534179688
4_20220826 05,720.170654296875
4_20220826 06,764.6245727539062
4_20220826 07,858.147216796875
4_20220826 08,1063.811279296875
4_20220826 09,1244.7012939453125
4_20220826 10,1351.59814453125
4_20220826 11,1399.8804931640625
4_20220826 12,1374.139892578125
4_20220826 13,1362.807861328125
4_20220826 14,1340.791259765625
4_20220826 15,1351.6212158203125
4_20220826 16,1322.12109375
4_20220826 17,1180.8609619140625
4_20220826 18,1055.1583251953125
4_20220826 19,884.317626953125
4_20220826 20,818.090087890625
4_20220826 21,767.4359741210938
4_20220826 22,753.3749389648438
4_20220826 23,713.7660522460938
4_20220827 00,708.0947265625
4_20220827 01,700.354248046875
4_20220827 02,691.7540893554688
4_20220827 03,674.106201171875
4_20220827 04,682.7717895507812
4_20220827 05,686.0517578125
4_20220827 06,744.2559204101562
4_20220827 07,844.3255615234375
4_20220827 08,1058.6153564453125
4_20220827 09,1240.6767578125
4_20220827 10,1346.7138671875
4_20220827 11,1369.21435546875
4_20220827 12,1370.7420654296875
4_20220827 13,1357.4993896484375
4_20220827 14,1291.468017578125
4_20220827 15,1295.8319091796875
4_20220827 16,1258.7471923828125
4_20220827 17,1167.6470947265625
4_20220827 18,1029.6427001953125
4_20220827 19,850.8314208984375
4_20220827 20,790.8689575195312
4_20220827 21,756.3667602539062
4_20220827 22,747.988037109375
4_20220827 23,705.8851928710938
4_20220828 00,692.1146240234375
4_20220828 01,687.0794677734375
4_20220828 02,689.8956298828125
4_20220828 03,693.601318359375
4_20220828 04,690.7445678710938
4_20220828 05,711.7677001953125
4_20220828 06,763.4425659179688
4_20220828 07,851.9917602539062
4_20220828 08,1047.665283203125
4_20220828 09,1215.8756103515625
4_20220828 10,1341.1151123046875
4_20220828 11,1374.2244873046875
4_20220828 12,1381.4534912109375
4_20220828 13,1385.7672119140625
4_20220828 14,1320.1268310546875
4_20220828 15,1365.24462890625
4_20220828 16,1339.7886962890625
4_20220828 17,1236.4471435546875
4_20220828 18,1030.8204345703125
4_20220828 19,874.5921630859375
4_20220828 20,799.2587280273438
4_20220828 21,759.71484375
4_20220828 22,754.2319946289062
4_20220828 23,709.724609375
4_20220829 00,693.391845703125
4_20220829 01,691.6680297851562
4_20220829 02,698.628662109375
4_20220829 03,686.8598022460938
4_20220829 04,681.843017578125
4_20220829 05,687.6090087890625
4_20220829 06,753.6726684570312
4_20220829 07,865.866455078125
4_20220829 08,1050.676025390625
4_20220829 09,1239.4744873046875
4_20220829 10,1346.242919921875
4_20220829 11,1364.3358154296875
4_20220829 12,1351.1712646484375
4_20220829 13,1319.058349609375
4_20220829 14,1284.2216796875
4_20220829 15,1278.635009765625
4_20220829 16,1249.6324462890625
4_20220829 17,1169.7823486328125
4_20220829 18,1037.2393798828125
4_20220829 19,882.992431640625
4_20220829 20,813.5800170898438
4_20220829 21,756.8599243164062
4_20220829 22,725.6173095703125
4_20220829 23,686.3411254882812
4_20220830 00,685.0376586914062
4_20220830 01,683.5000610351562
4_20220830 02,684.31005859375
4_20220830 03,688.4198608398438
4_20220830 04,691.3910522460938
4_20220830 05,703.0009765625
4_20220830 06,770.7363891601562
4_20220830 07,867.5801391601562
4_20220830 08,1030.3228759765625
4_20220830 09,1184.2677001953125
4_20220830 10,1304.07470703125
4_20220830 11,1335.1474609375
4_20220830 12,1318.48779296875
4_20220830 13,1291.9615478515625
4_20220830 14,1248.876220703125
4_20220830 15,1246.97900390625
4_20220830 16,1227.087158203125
4_20220830 17,1157.1766357421875
4_20220830 18,1009.8707275390625
4_20220830 19,911.6749877929688
4_20220830 20,837.871337890625
4_20220830 21,771.4253540039062
4_20220830 22,752.9009399414062
4_20220830 23,698.2124633789062
4_20220831 00,702.927490234375
4_20220831 01,686.1425170898438
4_20220831 02,684.0357055664062
4_20220831 03,688.9452514648438
4_20220831 04,688.6995239257812
4_20220831 05,694.8479614257812
4_20220831 06,760.272216796875
4_20220831 07,865.6992797851562
4_20220831 08,1046.10595703125
4_20220831 09,1200.8837890625
4_20220831 10,1325.707763671875
4_20220831 11,1367.0921630859375
4_20220831 12,1345.6468505859375
4_20220831 13,1312.5081787109375
4_20220831 14,1272.96923828125
4_20220831 15,1269.730712890625
4_20220831 16,1235.7451171875
4_20220831 17,1156.3780517578125
4_20220831 18,1015.0718383789062
4_20220831 19,874.8379516601562
4_20220831 20,803.133544921875
4_20220831 21,748.7664184570312
4_20220831 22,732.9569091796875
4_20220831 23,694.9459228515625
5_20220825 00,1829.5606689453125
5_20220825 01,1824.067626953125
5_20220825 02,1834.0965576171875
5_20220825 03,1826.0269775390625
5_20220825 04,1825.7276611328125
5_20220825 05,1900.54541015625
5_20220825 06,1943.67919921875
5_20220825 07,2120.711669921875
5_20220825 08,2716.4267578125
5_20220825 09,3394.44384765625
5_20220825 10,3519.376708984375
5_20220825 11,3460.76806640625
5_20220825 12,3333.72900390625
5_20220825 13,3437.0693359375
5_20220825 14,3354.251708984375
5_20220825 15,3255.476806640625
5_20220825 16,2926.010009765625
5_20220825 17,2636.89404296875
5_20220825 18,1966.5015869140625
5_20220825 19,1804.390625
5_20220825 20,1705.4197998046875
5_20220825 21,1683.02783203125
5_20220825 22,1609.5054931640625
5_20220825 23,1613.5203857421875
5_20220826 00,1861.768310546875
5_20220826 01,1866.71875
5_20220826 02,1853.274658203125
5_20220826 03,1839.000732421875
5_20220826 04,1849.3211669921875
5_20220826 05,1933.24853515625
5_20220826 06,1963.459716796875
5_20220826 07,2189.771484375
5_20220826 08,3054.6005859375
5_20220826 09,3929.760009765625
5_20220826 10,4161.06201171875
5_20220826 11,5070.08447265625
5_20220826 12,5782.18896484375
5_20220826 13,5742.15478515625
5_20220826 14,5240.94384765625
5_20220826 15,5662.47998046875
5_20220826 16,5183.51318359375
5_20220826 17,5171.18505859375
5_20220826 18,4478.0498046875
5_20220826 19,4574.27294921875
5_20220826 20,4629.26611328125
5_20220826 21,2749.21484375
5_20220826 22,1715.0096435546875
5_20220826 23,1676.22900390625
5_20220827 00,1934.5113525390625
5_20220827 01,1929.0323486328125
5_20220827 02,1860.8558349609375
5_20220827 03,1855.6090087890625
5_20220827 04,1873.259765625
5_20220827 05,1964.0218505859375
5_20220827 06,1998.9659423828125
5_20220827 07,2327.797119140625
5_20220827 08,3270.45849609375
5_20220827 09,3982.931884765625
5_20220827 10,4105.87841796875
5_20220827 11,5860.0498046875
5_20220827 12,6562.91845703125
5_20220827 13,6610.18798828125
5_20220827 14,6619.82177734375
5_20220827 15,6618.6767578125
5_20220827 16,6603.04736328125
5_20220827 17,6532.54541015625
5_20220827 18,5124.68603515625
5_20220827 19,4341.986328125
5_20220827 20,4285.36181640625
5_20220827 21,2737.54296875
5_20220827 22,1689.5386962890625
5_20220827 23,1642.2672119140625
5_20220828 00,1638.45556640625
5_20220828 01,1631.7186279296875
5_20220828 02,1631.4080810546875
5_20220828 03,1618.7244873046875
5_20220828 04,1624.2559814453125
5_20220828 05,1707.340576171875
5_20220828 06,1958.7354736328125
5_20220828 07,2486.956787109375
5_20220828 08,4137.21630859375
5_20220828 09,5868.5556640625
5_20220828 10,5991.423828125
5_20220828 11,6120.23779296875
5_20220828 12,6300.02001953125
5_20220828 13,6295.35595703125
5_20220828 14,6319.94091796875
5_20220828 15,6571.46728515625
5_20220828 16,6513.9873046875
5_20220828 17,6245.17529296875
5_20220828 18,3010.9345703125
5_20220828 19,1780.11181640625
5_20220828 20,1588.81103515625
5_20220828 21,1791.592529296875
5_20220828 22,1591.8201904296875
5_20220828 23,1585.8133544921875
5_20220829 00,1698.1441650390625
5_20220829 01,1692.969970703125
5_20220829 02,1699.6234130859375
5_20220829 03,1680.196044921875
5_20220829 04,1674.844970703125
5_20220829 05,1698.6356201171875
5_20220829 06,1724.6903076171875
5_20220829 07,1774.665283203125
5_20220829 08,1822.1007080078125
5_20220829 09,1811.111328125
5_20220829 10,1844.8948974609375
5_20220829 11,1845.5738525390625
5_20220829 12,1827.2667236328125
5_20220829 13,1845.028564453125
5_20220829 14,1401.455322265625
5_20220829 15,1382.704345703125
5_20220829 16,1468.1453857421875
5_20220829 17,1795.9444580078125
5_20220829 18,1695.98291015625
5_20220829 19,1649.438720703125
5_20220829 20,1622.967529296875
5_20220829 21,1632.00244140625
5_20220829 22,1585.288330078125
5_20220829 23,1587.311767578125
5_20220830 00,1786.7386474609375
5_20220830 01,1791.6954345703125
5_20220830 02,1743.08056640625
5_20220830 03,1726.5233154296875
5_20220830 04,1730.66162109375
5_20220830 05,1729.655517578125
5_20220830 06,1694.8524169921875
5_20220830 07,1827.2249755859375
5_20220830 08,1938.973388671875
5_20220830 09,2023.0601806640625
5_20220830 10,2129.71875
5_20220830 11,2076.153564453125
5_20220830 12,2104.2158203125
5_20220830 13,2125.60498046875
5_20220830 14,1584.657470703125
5_20220830 15,1537.5242919921875
5_20220830 16,1592.8787841796875
5_20220830 17,1878.3016357421875
5_20220830 18,1761.963623046875
5_20220830 19,1680.6363525390625
5_20220830 20,1640.55029296875
5_20220830 21,1635.0616455078125
5_20220830 22,1591.04296875
5_20220830 23,1593.76806640625
5_20220831 00,1746.15673828125
5_20220831 01,1748.86083984375
5_20220831 02,1745.2000732421875
5_20220831 03,1738.809814453125
5_20220831 04,1781.274658203125
5_20220831 05,1852.61572265625
5_20220831 06,1914.3702392578125
5_20220831 07,2048.541259765625
5_20220831 08,2346.088134765625
5_20220831 09,2620.103759765625
5_20220831 10,2701.43994140625
5_20220831 11,2595.563720703125
5_20220831 12,2551.299072265625
5_20220831 13,2675.974609375
5_20220831 14,2236.210693359375
5_20220831 15,2141.3232421875
5_20220831 16,2084.93603515625
5_20220831 17,2153.809814453125
5_20220831 18,1863.585205078125
5_20220831 19,1712.1964111328125
5_20220831 20,1671.7274169921875
5_20220831 21,1643.2913818359375
5_20220831 22,1587.671875
5_20220831 23,1580.3172607421875
6_20220825 00,1163.189208984375
6_20220825 01,1037.12744140625
6_20220825 02,1009.458740234375
6_20220825 03,1009.786376953125
6_20220825 04,1008.5496215820312
6_20220825 05,1034.67578125
6_20220825 06,1185.7435302734375
6_20220825 07,1492.4903564453125
6_20220825 08,1663.9832763671875
6_20220825 09,2184.929443359375
6_20220825 10,2763.766357421875
6_20220825 11,2803.34326171875
6_20220825 12,2793.275390625
6_20220825 13,2814.038818359375
6_20220825 14,2830.531494140625
6_20220825 15,2822.939453125
6_20220825 16,2783.672119140625
6_20220825 17,2763.322509765625
6_20220825 18,2360.281005859375
6_20220825 19,2167.906494140625
6_20220825 20,1984.16015625
6_20220825 21,1778.9140625
6_20220825 22,1599.7559814453125
6_20220825 23,1503.90576171875
